fecha,currency,quarterly,yearly,ticker
2023-12-31,EUR,"{'totalRevenue': 234636000.0, 'costOfRevenue': 96071000.0, 'grossProfit': 138565000.0, 'totalOperatingExpenses': 71820000.0, 'researchDevelopment': 8400000.0, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 167891000.0, 'operatingIncome': 66846000.0, 'interestIncome': 1315000.0, 'totalOtherIncomeExpenseNet': -615000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 66231000.0, 'taxProvision': 14752000.0, 'incomeTaxExpense': 14752000.0, 'extraordinaryItems': None, 'minorityInterest': 29000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 51508000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 66596000.0, 'dilutedWeightedAverageShares': 51.8201, 'netIncomeAfterTaxes': 51479000.0, 'netIncomeBeforeExtraordinaryItems': 51479000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0.9934176120848861, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 829509000.0, 'costOfRevenue': 346165000.0, 'grossProfit': 483344000.0, 'totalOperatingExpenses': 263090000.0, 'researchDevelopment': 25365000.0, 'sellingGeneralAdministrative': 125269000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 609255000.0, 'operatingIncome': 220254000.0, 'interestIncome': 7000.0, 'totalOtherIncomeExpenseNet': 154000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 220408000.0, 'taxProvision': 50109000.0, 'incomeTaxExpense': 50109000.0, 'extraordinaryItems': None, 'minorityInterest': 36000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 170335000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 221481000.0, 'dilutedWeightedAverageShares': 51.8201, 'netIncomeAfterTaxes': 170299000.0, 'netIncomeBeforeExtraordinaryItems': 170299000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 3.286350277209037, 'dilutedNormalizedEPS': 0}",ROVI.MC
2024-03-31,EUR,"{'totalRevenue': 151175000.0, 'costOfRevenue': 65505000.0, 'grossProfit': 85670000.0, 'totalOperatingExpenses': 66388000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 131893000.0, 'operatingIncome': 19296000.0, 'interestIncome': 3000.0, 'totalOtherIncomeExpenseNet': -288000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 19008000.0, 'taxProvision': 4049000.0, 'incomeTaxExpense': 4049000.0, 'extraordinaryItems': None, 'minorityInterest': 2000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 14961000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 19110000.0, 'dilutedWeightedAverageShares': 51.3154, 'netIncomeAfterTaxes': 14959000.0, 'netIncomeBeforeExtraordinaryItems': 14959000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0.2915109304419336, 'dilutedNormalizedEPS': 0}",,ROVI.MC
2024-06-30,EUR,"{'totalRevenue': 178161000.0, 'costOfRevenue': 67846000.0, 'grossProfit': 110315000.0, 'totalOperatingExpenses': 73133000.0, 'researchDevelopment': 6296000.0, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 140979000.0, 'operatingIncome': 37182000.0, 'interestIncome': 97000.0, 'totalOtherIncomeExpenseNet': -48000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 37134000.0, 'taxProvision': 7755000.0, 'incomeTaxExpense': 7755000.0, 'extraordinaryItems': None, 'minorityInterest': 5000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 29384000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 37462000.0, 'dilutedWeightedAverageShares': 53.3791, 'netIncomeAfterTaxes': 29379000.0, 'netIncomeBeforeExtraordinaryItems': 29379000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0.5503839517713862, 'dilutedNormalizedEPS': 0}",,ROVI.MC
2024-09-30,EUR,"{'totalRevenue': 235276000.0, 'costOfRevenue': 71963000.0, 'grossProfit': 163313000.0, 'totalOperatingExpenses': 73193000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 145156000.0, 'operatingIncome': 90120000.0, 'interestIncome': 127000.0, 'totalOtherIncomeExpenseNet': -765000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 89355000.0, 'taxProvision': 20210000.0, 'incomeTaxExpense': 20210000.0, 'extraordinaryItems': None, 'minorityInterest': 2000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 69147000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 90331000.0, 'dilutedWeightedAverageShares': 53.3791, 'netIncomeAfterTaxes': 69145000.0, 'netIncomeBeforeExtraordinaryItems': 69145000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 1.2953571716270975, 'dilutedNormalizedEPS': 0}",,ROVI.MC
2024-12-31,EUR,"{'totalRevenue': 434413000.0, 'costOfRevenue': 152052000.0, 'grossProfit': 282361000.0, 'totalOperatingExpenses': 159294000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': None, 'discontinuedOperations': None, 'otherOperatingExpenses': 311346000.0, 'operatingIncome': 123067000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -1519000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 121548000.0, 'taxProvision': 29010000.0, 'incomeTaxExpense': 29010000.0, 'extraordinaryItems': None, 'minorityInterest': -2000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 92536000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 130470000.0, 'dilutedWeightedAverageShares': 51.1249, 'netIncomeAfterTaxes': 92538000.0, 'netIncomeBeforeExtraordinaryItems': 92538000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 1.8100377702450274, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 763749000.0, 'costOfRevenue': 285403000.0, 'grossProfit': 478346000.0, 'totalOperatingExpenses': 298801000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 17688000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 584204000.0, 'operatingIncome': 179545000.0, 'interestIncome': 26000.0, 'totalOtherIncomeExpenseNet': -1855000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 177690000.0, 'taxProvision': 40814000.0, 'incomeTaxExpense': 40814000.0, 'extraordinaryItems': None, 'minorityInterest': 5000.0, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 136881000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 179678000.0, 'dilutedWeightedAverageShares': 51.1249, 'netIncomeAfterTaxes': 136876000.0, 'netIncomeBeforeExtraordinaryItems': 136876000.0, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 2.6772864103401672, 'dilutedNormalizedEPS': 0}",ROVI.MC
2009-03-31,EUR,"{'totalRevenue': 536242000.0, 'costOfRevenue': None, 'grossProfit': 536242000.0, 'totalOperatingExpenses': 297206000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 73709000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 297206000.0, 'operatingIncome': 722361000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -590128000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 132233000.0, 'taxProvision': None, 'incomeTaxExpense': -36000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 162806000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 722361000.0, 'dilutedWeightedAverageShares': 5831.1006, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2009-06-30,EUR,"{'totalRevenue': 743948000.0, 'costOfRevenue': None, 'grossProfit': 743948000.0, 'totalOperatingExpenses': 295005000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 78931000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 295005000.0, 'operatingIncome': 640520000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -383082000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 257438000.0, 'taxProvision': None, 'incomeTaxExpense': 56875000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 169235000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 640520000.0, 'dilutedWeightedAverageShares': 4765.5135, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2009-09-30,EUR,"{'totalRevenue': 618226000.0, 'costOfRevenue': None, 'grossProfit': 618226000.0, 'totalOperatingExpenses': 286851000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 80838000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 286851000.0, 'operatingIncome': 461195000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -311696000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 149499000.0, 'taxProvision': None, 'incomeTaxExpense': 10980000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 136401000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 461195000.0, 'dilutedWeightedAverageShares': 5831.1006, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2009-12-31,EUR,"{'totalRevenue': 566986000.0, 'costOfRevenue': None, 'grossProfit': 566986000.0, 'totalOperatingExpenses': 292511000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1422000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 292511000.0, 'operatingIncome': 309036000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -276860000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 32176000.0, 'taxProvision': None, 'incomeTaxExpense': -22782000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 54047000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 309036000.0, 'dilutedWeightedAverageShares': 4765.5135, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 2465402000.0, 'costOfRevenue': None, 'grossProfit': 2465402000.0, 'totalOperatingExpenses': 1171573000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 234900000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 1171573000.0, 'operatingIncome': 567526000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 3820000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 571346000.0, 'taxProvision': None, 'incomeTaxExpense': 45037000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 522489000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 567526000.0, 'dilutedWeightedAverageShares': 4765.5135, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",SAB.MC
2010-03-31,EUR,"{'totalRevenue': 506219000.0, 'costOfRevenue': None, 'grossProfit': 506219000.0, 'totalOperatingExpenses': 275273000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 75954000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 275273000.0, 'operatingIncome': 385350000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -265918000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 119432000.0, 'taxProvision': None, 'incomeTaxExpense': 14705000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 108788000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 385350000.0, 'dilutedWeightedAverageShares': 5831.1006, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2010-06-30,EUR,"{'totalRevenue': 667776000.0, 'costOfRevenue': None, 'grossProfit': 667776000.0, 'totalOperatingExpenses': 292796000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 87492000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 292796000.0, 'operatingIncome': 412523000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -258350000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 154173000.0, 'taxProvision': None, 'incomeTaxExpense': 27737000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 125240000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 412523000.0, 'dilutedWeightedAverageShares': 5831.1006, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2010-09-30,EUR,"{'totalRevenue': 537738000.0, 'costOfRevenue': None, 'grossProfit': 537738000.0, 'totalOperatingExpenses': 297402000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 91858000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 297402000.0, 'operatingIncome': 428549000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -289701000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 138848000.0, 'taxProvision': None, 'incomeTaxExpense': 31613000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 106691000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 428549000.0, 'dilutedWeightedAverageShares': 2079.6567, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2010-12-31,EUR,"{'totalRevenue': 523129000.0, 'costOfRevenue': None, 'grossProfit': 523129000.0, 'totalOperatingExpenses': 395905000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 758151000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 395905000.0, 'operatingIncome': 421116000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -373289000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 47827000.0, 'taxProvision': None, 'incomeTaxExpense': 7364000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 39729000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 421116000.0, 'dilutedWeightedAverageShares': 2079.6567, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 2270878000.0, 'costOfRevenue': None, 'grossProfit': 2270878000.0, 'totalOperatingExpenses': 1261376000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1013455000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 1261376000.0, 'operatingIncome': 461459000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 2882000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 464341000.0, 'taxProvision': None, 'incomeTaxExpense': 81419000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 380040000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 461459000.0, 'dilutedWeightedAverageShares': 2079.6567, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",SAB.MC
2011-03-31,EUR,"{'totalRevenue': 654762000.0, 'costOfRevenue': None, 'grossProfit': 654762000.0, 'totalOperatingExpenses': 323068000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 98516000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 323068000.0, 'operatingIncome': 432983000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -413449000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 19534000.0, 'taxProvision': None, 'incomeTaxExpense': -66601000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 84248000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 432983000.0, 'dilutedWeightedAverageShares': 1987.7115, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2011-06-30,EUR,"{'totalRevenue': 596685000.0, 'costOfRevenue': None, 'grossProfit': 596685000.0, 'totalOperatingExpenses': 301435000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 92491000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 301435000.0, 'operatingIncome': 541728000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -445055000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 96673000.0, 'taxProvision': None, 'incomeTaxExpense': 15624000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 80017000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 541728000.0, 'dilutedWeightedAverageShares': 5831.1006, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2011-09-30,EUR,"{'totalRevenue': 572098000.0, 'costOfRevenue': None, 'grossProfit': 572098000.0, 'totalOperatingExpenses': 316244000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 101410000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 316244000.0, 'operatingIncome': 528623000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -483838000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 44785000.0, 'taxProvision': None, 'incomeTaxExpense': 1180000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 43166000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 528623000.0, 'dilutedWeightedAverageShares': 2303.3561, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",,SAB.MC
2011-12-31,EUR,"{'totalRevenue': 233145000.0, 'costOfRevenue': None, 'grossProfit': 233145000.0, 'totalOperatingExpenses': 402372000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 814574000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 402372000.0, 'operatingIncome': 536981000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': -510507000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 26474000.0, 'taxProvision': None, 'incomeTaxExpense': 1391000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 24471000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 536981000.0, 'dilutedWeightedAverageShares': 2303.3561, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}","{'totalRevenue': 2056690000.0, 'costOfRevenue': None, 'grossProfit': 2056690000.0, 'totalOperatingExpenses': 1343119000.0, 'researchDevelopment': None, 'sellingGeneralAdministrative': 1106991000.0, 'discontinuedOperations': None, 'otherOperatingExpenses': 1343119000.0, 'operatingIncome': 183496000.0, 'interestIncome': None, 'totalOtherIncomeExpenseNet': 3970000.0, 'nonOperatingIncomeNetOther': None, 'incomeBeforeTax': 187466000.0, 'taxProvision': None, 'incomeTaxExpense': -48406000.0, 'extraordinaryItems': None, 'minorityInterest': None, 'effectOfAccountingCharges': None, 'nonRecurring': None, 'otherItems': None, 'netIncome': 231902000.0, 'preferredStockAndOtherAdjustments': None, 'netIncomeApplicableToCommonShares': None, 'ebit': 183496000.0, 'dilutedWeightedAverageShares': 2303.3561, 'netIncomeAfterTaxes': None, 'netIncomeBeforeExtraordinaryItems': None, 'dilutedNetIncome': None, 'dilutedEPSExcludingExtraordinaryItems': 0, 'dilutedNormalizedEPS': 0}",SAB.MC
